year,msa_code,sector,estabs_entry,estabs_exit,net_openings,job_creation,job_destruction,job_net,firms,growth_rate,closure_rate
1998,32780,44-45,64.0,75.0,-11.0,1471,1564,-93,682,-0.13636363636363635,1.171875
1998,32820,44-45,441.0,401.0,40.0,12906,9337,3569,2902,1.229841488628532,0.909297052154195
1998,32860,44-45,11.0,15.0,-4.0,157,219,-62,122,-0.5081967213114754,1.3636363636363635
1998,32900,44-45,49.0,46.0,3.0,1163,740,423,446,0.9484304932735426,0.9387755102040817
1998,32940,44-45,69.0,55.0,14.0,1249,939,310,428,0.7242990654205608,0.7971014492753623
1998,33020,44-45,5.0,10.0,-5.0,109,125,-16,103,-0.1553398058252427,2.0
1998,33060,44-45,14.0,13.0,1.0,160,125,35,120,0.2916666666666667,0.9285714285714286
1998,33100,44-45,2365.0,2488.0,-123.0,48414,37355,11059,14473,0.7641124853174878,1.0520084566596195
1998,33140,44-45,51.0,56.0,-5.0,1143,945,198,427,0.4637002341920375,1.0980392156862746
1998,33180,44-45,11.0,12.0,-1.0,280,173,107,138,0.7753623188405797,1.0909090909090908
1998,33220,44-45,24.0,16.0,8.0,750,418,332,293,1.1331058020477816,0.6666666666666666
1998,33260,44-45,40.0,47.0,-7.0,1076,983,93,458,0.20305676855895197,1.175
1998,33300,44-45,14.0,23.0,-9.0,228,298,-70,182,-0.38461538461538464,1.6428571428571428
1998,33340,44-45,396.0,477.0,-81.0,11555,10695,860,3495,0.24606580829756797,1.2045454545454546
1998,33380,44-45,12.0,25.0,-13.0,208,282,-74,168,-0.44047619047619047,2.0833333333333335
1998,33420,44-45,11.0,19.0,-8.0,179,159,20,110,0.18181818181818182,1.7272727272727273
1998,33460,44-45,847.0,805.0,42.0,25092,19654,5438,6349,0.8565128366671917,0.9504132231404959
1998,33500,44-45,24.0,30.0,-6.0,414,561,-147,320,-0.459375,1.25
1998,33540,44-45,44.0,39.0,5.0,1100,898,202,475,0.42526315789473684,0.8863636363636364
1998,33580,44-45,12.0,13.0,-1.0,383,218,165,155,1.064516129032258,1.0833333333333333
1998,33620,44-45,8.0,9.0,-1.0,157,211,-54,89,-0.6067415730337079,1.125
1998,33660,44-45,145.0,152.0,-7.0,2730,3188,-458,1132,-0.4045936395759717,1.0482758620689656
1998,33700,44-45,115.0,100.0,15.0,2164,2033,131,1024,0.1279296875,0.8695652173913043
1998,33740,44-45,79.0,106.0,-27.0,1577,1774,-197,769,-0.25617685305591675,1.3417721518987342
1998,33780,44-45,43.0,47.0,-4.0,854,674,180,368,0.4891304347826087,1.0930232558139534
1998,33860,44-45,142.0,138.0,4.0,3003,3580,-577,1051,-0.5490009514747859,0.971830985915493
1998,33900,44-45,8.0,13.0,-5.0,131,152,-21,109,-0.1926605504587156,1.625
1998,33910,44-45,26.0,29.0,-3.0,261,366,-105,271,-0.3874538745387454,1.1153846153846154
1998,33940,44-45,7.0,16.0,-9.0,98,242,-144,150,-0.96,2.2857142857142856
1998,33980,44-45,43.0,34.0,9.0,901,451,450,347,1.2968299711815563,0.7906976744186046
1998,34020,44-45,19.0,22.0,-3.0,439,306,133,214,0.6214953271028038,1.1578947368421053
1998,34060,44-45,32.0,41.0,-9.0,779,631,148,361,0.4099722991689751,1.28125
1998,34100,44-45,45.0,32.0,13.0,626,623,3,356,0.008426966292134831,0.7111111111111111
1998,34140,44-45,8.0,9.0,-1.0,140,220,-80,147,-0.54421768707483,1.125
1998,34180,44-45,18.0,27.0,-9.0,375,507,-132,262,-0.5038167938931297,1.5
1998,34220,44-45,19.0,27.0,-8.0,513,392,121,175,0.6914285714285714,1.4210526315789473
1998,34260,44-45,26.0,20.0,6.0,299,183,116,196,0.5918367346938775,0.7692307692307693
1998,34300,44-45,5.0,4.0,1.0,144,359,-215,79,-2.721518987341772,0.8
1998,34340,44-45,28.0,27.0,1.0,483,644,-161,281,-0.5729537366548043,0.9642857142857143
1998,34380,44-45,28.0,14.0,14.0,496,375,121,226,0.5353982300884956,0.5
1998,34420,44-45,26.0,19.0,7.0,356,280,76,219,0.3470319634703196,0.7307692307692307
1998,34460,44-45,10.0,10.0,0.0,201,252,-51,163,-0.3128834355828221,1.0
1998,34500,44-45,20.0,14.0,6.0,693,438,255,194,1.3144329896907216,0.7
1998,34540,44-45,13.0,15.0,-2.0,209,233,-24,173,-0.13872832369942195,1.1538461538461537
1998,34580,44-45,61.0,47.0,14.0,1034,752,282,533,0.5290806754221389,0.7704918032786885
1998,34620,44-45,43.0,40.0,3.0,1186,1110,76,409,0.18581907090464547,0.9302325581395349
1998,34660,44-45,19.0,21.0,-2.0,429,369,60,161,0.37267080745341613,1.105263157894737
1998,34680,44-45,27.0,28.0,-1.0,376,380,-4,237,-0.016877637130801686,1.037037037037037
1998,34700,44-45,10.0,20.0,-10.0,432,346,86,148,0.581081081081081,2.0
1998,34740,44-45,39.0,56.0,-17.0,1088,865,223,490,0.45510204081632655,1.435897435897436
1998,34780,44-45,31.0,26.0,5.0,633,423,210,285,0.7368421052631579,0.8387096774193549
1998,34820,44-45,172.0,158.0,14.0,2985,2075,910,1071,0.8496732026143791,0.9186046511627907
1998,34860,44-45,34.0,22.0,12.0,493,203,290,233,1.2446351931330473,0.6470588235294118
1998,34880,44-45,16.0,9.0,7.0,207,132,75,123,0.6097560975609756,0.5625
1998,34900,44-45,43.0,37.0,6.0,863,569,294,471,0.6242038216560509,0.8604651162790697
1998,34940,44-45,142.0,124.0,18.0,3026,1758,1268,1039,1.2204042348411934,0.8732394366197183
1998,34980,44-45,558.0,556.0,2.0,13157,11887,1270,3756,0.33812566560170393,0.996415770609319
1998,35020,44-45,20.0,30.0,-10.0,270,416,-146,286,-0.5104895104895105,1.5
1998,35060,44-45,12.0,13.0,-1.0,214,223,-9,127,-0.07086614173228346,1.0833333333333333
1998,35100,44-45,43.0,46.0,-3.0,573,738,-165,387,-0.4263565891472868,1.069767441860465
1998,35140,44-45,14.0,17.0,-3.0,256,196,60,130,0.46153846153846156,1.2142857142857142
1998,35220,44-45,17.0,19.0,-2.0,304,251,53,152,0.34868421052631576,1.1176470588235294
1998,35300,44-45,189.0,184.0,5.0,4861,4104,757,1752,0.4320776255707763,0.9735449735449735
1998,35340,44-45,23.0,12.0,11.0,551,362,189,259,0.7297297297297297,0.5217391304347826
1998,35380,44-45,382.0,434.0,-52.0,8731,9497,-766,2864,-0.2674581005586592,1.1361256544502618
1998,35420,44-45,31.0,35.0,-4.0,512,636,-124,365,-0.33972602739726027,1.1290322580645162
1998,35440,44-45,40.0,36.0,4.0,442,425,17,303,0.056105610561056105,0.9
1998,35460,44-45,9.0,10.0,-1.0,118,278,-160,108,-1.4814814814814814,1.1111111111111112
1998,35580,44-45,9.0,9.0,0.0,183,113,70,134,0.5223880597014925,1.0
1998,35620,44-45,7169.0,6928.0,241.0,118963,110412,8551,53874,0.15872220366039277,0.9663830380806249
1998,35660,44-45,51.0,62.0,-11.0,1154,989,165,533,0.30956848030018763,1.2156862745098038
1998,35700,44-45,22.0,21.0,1.0,264,308,-44,182,-0.24175824175824176,0.9545454545454546
1998,35740,44-45,27.0,16.0,11.0,527,312,215,268,0.8022388059701493,0.5925925925925926
1998,35820,44-45,17.0,17.0,0.0,363,207,156,175,0.8914285714285715,1.0
1998,35840,44-45,254.0,252.0,2.0,4755,4134,621,1825,0.3402739726027397,0.9921259842519685
1998,35900,44-45,15.0,25.0,-10.0,505,326,179,209,0.8564593301435407,1.6666666666666667
1998,35940,44-45,15.0,17.0,-2.0,288,390,-102,207,-0.4927536231884058,1.1333333333333333
1998,35980,44-45,84.0,109.0,-25.0,1879,2145,-266,935,-0.28449197860962566,1.2976190476190477
1998,36020,44-45,24.0,12.0,12.0,272,170,102,197,0.5177664974619289,0.5
1998,36100,44-45,81.0,95.0,-14.0,2278,1807,471,731,0.6443228454172366,1.1728395061728396
1998,36180,44-45,37.0,59.0,-22.0,513,707,-194,321,-0.6043613707165109,1.5945945945945945
1998,36220,44-45,46.0,48.0,-2.0,989,822,167,403,0.4143920595533499,1.0434782608695652
1998,36260,44-45,140.0,108.0,32.0,3359,2441,918,894,1.0268456375838926,0.7714285714285715
1998,36340,44-45,21.0,14.0,7.0,504,397,107,214,0.5,0.6666666666666666
1998,36380,44-45,16.0,20.0,-4.0,193,209,-16,123,-0.13008130081300814,1.25
1998,36420,44-45,463.0,448.0,15.0,9671,8055,1616,2877,0.5616962113312478,0.9676025917926566
1998,36460,44-45,23.0,31.0,-8.0,446,591,-145,303,-0.47854785478547857,1.3478260869565217
1998,36500,44-45,55.0,67.0,-12.0,1355,1108,247,589,0.41935483870967744,1.2181818181818183
1998,36540,44-45,228.0,286.0,-58.0,7134,5229,1905,1947,0.9784283513097073,1.2543859649122806
1998,36580,44-45,22.0,20.0,2.0,425,433,-8,257,-0.0311284046692607,0.9090909090909091
1998,36620,44-45,17.0,21.0,-4.0,581,293,288,201,1.4328358208955223,1.2352941176470589
1998,36660,44-45,22.0,31.0,-9.0,473,331,142,276,0.5144927536231884,1.4090909090909092
1998,36700,44-45,32.0,44.0,-12.0,714,760,-46,365,-0.12602739726027398,1.375
1998,36740,44-45,745.0,713.0,32.0,18957,13060,5897,4026,1.464729259811227,0.9570469798657718
1998,36780,44-45,37.0,49.0,-12.0,1144,1203,-59,453,-0.13024282560706402,1.3243243243243243
1998,36820,44-45,7.0,7.0,0.0,98,107,-9,112,-0.08035714285714286,1.0
1998,36830,44-45,6.0,9.0,-3.0,122,80,42,62,0.6774193548387096,1.5
1998,36837,44-45,40.0,40.0,0.0,1321,783,538,541,0.9944547134935305,1.0
1998,36840,44-45,12.0,8.0,4.0,117,111,6,86,0.06976744186046512,0.6666666666666666
1998,36900,44-45,14.0,10.0,4.0,255,253,2,150,0.013333333333333334,0.7142857142857143
1998,36940,44-45,13.0,6.0,7.0,629,195,434,160,2.7125,0.46153846153846156
1998,36980,44-45,34.0,45.0,-11.0,1369,815,554,396,1.398989898989899,1.3235294117647058
1998,37020,44-45,21.0,21.0,0.0,336,362,-26,211,-0.12322274881516587,1.0
1998,37060,44-45,22.0,22.0,0.0,295,450,-155,191,-0.8115183246073299,1.0
1998,37100,44-45,222.0,218.0,4.0,4323,3160,1163,1724,0.6745939675174014,0.9819819819819819
1998,37120,44-45,21.0,19.0,2.0,163,233,-70,156,-0.44871794871794873,0.9047619047619048
1998,37140,44-45,74.0,64.0,10.0,1326,968,358,519,0.6897880539499036,0.8648648648648649
1998,37220,44-45,18.0,20.0,-2.0,181,260,-79,115,-0.6869565217391305,1.1111111111111112
1998,37260,44-45,19.0,27.0,-8.0,457,288,169,188,0.898936170212766,1.4210526315789473
1998,37300,44-45,14.0,22.0,-8.0,248,180,68,156,0.4358974358974359,1.5714285714285714
1998,37340,44-45,186.0,185.0,1.0,3649,2348,1301,1300,1.0007692307692309,0.9946236559139785
1998,37420,44-45,7.0,11.0,-4.0,186,77,109,104,1.0480769230769231,1.5714285714285714
1998,37460,44-45,84.0,86.0,-2.0,1663,1519,144,660,0.21818181818181817,1.0238095238095237
1998,37500,44-45,17.0,20.0,-3.0,213,236,-23,159,-0.14465408805031446,1.1764705882352942
1998,37540,44-45,17.0,14.0,3.0,206,222,-16,153,-0.10457516339869281,0.8235294117647058
1998,37580,44-45,24.0,23.0,1.0,443,395,48,264,0.18181818181818182,0.9583333333333334
1998,37620,44-45,40.0,49.0,-9.0,811,1025,-214,370,-0.5783783783783784,1.225
1998,37740,44-45,18.0,18.0,0.0,230,237,-7,147,-0.047619047619047616,1.0
1998,37800,44-45,8.0,5.0,3.0,200,173,27,141,0.19148936170212766,0.625
1998,37860,44-45,149.0,149.0,0.0,3154,2523,631,1076,0.5864312267657993,1.0
1998,37900,44-45,87.0,92.0,-5.0,3071,2449,622,1039,0.5986525505293552,1.0574712643678161
1998,37940,44-45,16.0,10.0,6.0,258,228,30,116,0.25862068965517243,0.625
1998,37950,44-45,21.0,29.0,-8.0,376,359,17,254,0.06692913385826772,1.380952380952381
1998,37980,44-45,1807.0,1896.0,-89.0,47725,41210,6515,13683,0.476138273770372,1.0492529053680133
1998,38060,44-45,1030.0,935.0,95.0,27770,19413,8357,5598,1.4928545909253306,0.9077669902912622
1998,38100,44-45,13.0,16.0,-3.0,355,269,86,151,0.5695364238410596,1.2307692307692308
1998,38180,44-45,13.0,14.0,-1.0,201,195,6,120,0.05,1.0769230769230769
1998,38210,44-45,43.0,40.0,3.0,536,896,-360,399,-0.9022556390977443,0.9302325581395349
1998,38220,44-45,26.0,40.0,-14.0,573,808,-235,325,-0.7230769230769231,1.5384615384615385
1998,38240,44-45,30.0,32.0,-2.0,762,527,235,310,0.7580645161290323,1.0666666666666667
1998,38260,44-45,17.0,10.0,7.0,188,332,-144,183,-0.7868852459016393,0.5882352941176471
1998,38300,44-45,655.0,798.0,-143.0,17511,16730,781,6398,0.12206939668646452,1.2183206106870228
1998,38340,44-45,78.0,68.0,10.0,1292,1180,112,647,0.1731066460587326,0.8717948717948718
1998,38380,44-45,10.0,18.0,-8.0,244,269,-25,143,-0.17482517482517482,1.8
1998,38420,44-45,17.0,19.0,-2.0,340,224,116,187,0.6203208556149733,1.1176470588235294
1998,38460,44-45,27.0,38.0,-11.0,506,717,-211,345,-0.6115942028985507,1.4074074074074074
1998,38500,44-45,12.0,12.0,0.0,214,266,-52,182,-0.2857142857142857,1.0
1998,38540,44-45,32.0,27.0,5.0,596,374,222,302,0.7350993377483444,0.84375
1998,38620,44-45,20.0,22.0,-2.0,307,381,-74,218,-0.3394495412844037,1.1
1998,38700,44-45,9.0,10.0,-1.0,133,213,-80,157,-0.5095541401273885,1.1111111111111112
1998,38740,44-45,18.0,19.0,-1.0,281,391,-110,237,-0.4641350210970464,1.0555555555555556
1998,38820,44-45,22.0,20.0,2.0,320,424,-104,263,-0.39543726235741444,0.9090909090909091
1998,38860,44-45,260.0,198.0,62.0,4042,3687,355,1830,0.19398907103825136,0.7615384615384615
1998,38900,44-45,666.0,640.0,26.0,16287,12261,4026,4532,0.8883495145631068,0.960960960960961
1998,38920,44-45,4.0,8.0,-4.0,84,57,27,63,0.42857142857142855,2.0
1998,38940,44-45,134.0,143.0,-9.0,2464,2137,327,985,0.3319796954314721,1.0671641791044777
1998,39020,44-45,20.0,19.0,1.0,441,410,31,282,0.1099290780141844,0.95
1998,39040,44-45,13.0,12.0,1.0,134,156,-22,140,-0.15714285714285714,0.9230769230769231
1998,39060,44-45,43.0,51.0,-8.0,932,971,-39,520,-0.075,1.186046511627907
1998,39150,44-45,71.0,72.0,-1.0,1123,1000,123,643,0.19129082426127528,1.0140845070422535
1998,39220,44-45,6.0,8.0,-2.0,142,113,29,75,0.38666666666666666,1.3333333333333333
1998,39300,44-45,521.0,506.0,15.0,11570,10172,1398,4535,0.30826901874310914,0.9712092130518234
1998,39340,44-45,110.0,108.0,2.0,3231,2691,540,763,0.7077326343381389,0.9818181818181818
1998,39380,44-45,51.0,52.0,-1.0,951,1017,-66,459,-0.1437908496732026,1.0196078431372548
1998,39420,44-45,8.0,11.0,-3.0,209,220,-11,107,-0.102803738317757,1.375
1998,39460,44-45,49.0,41.0,8.0,1014,808,206,441,0.4671201814058957,0.8367346938775511
1998,39480,44-45,18.0,28.0,-10.0,355,295,60,226,0.26548672566371684,1.5555555555555556
1998,39500,44-45,27.0,30.0,-3.0,519,644,-125,331,-0.3776435045317221,1.1111111111111112
1998,39540,44-45,34.0,48.0,-14.0,1229,989,240,533,0.450281425891182,1.411764705882353
1998,39580,44-45,388.0,289.0,99.0,8114,6075,2039,2263,0.9010163499779055,0.7448453608247423
1998,39660,44-45,64.0,54.0,10.0,1064,1119,-55,545,-0.10091743119266056,0.84375
1998,39700,44-45,3.0,7.0,-4.0,142,137,5,35,0.14285714285714285,2.3333333333333335
1998,39740,44-45,110.0,99.0,11.0,2595,2247,348,1101,0.31607629427792916,0.9
1998,39780,44-45,18.0,20.0,-2.0,168,317,-149,158,-0.9430379746835443,1.1111111111111112
1998,39820,44-45,68.0,58.0,10.0,1200,917,283,573,0.493891797556719,0.8529411764705882
1998,39860,44-45,13.0,18.0,-5.0,293,359,-66,226,-0.2920353982300885,1.3846153846153846
1998,39900,44-45,150.0,133.0,17.0,3172,3157,15,1127,0.013309671694764862,0.8866666666666667
1998,39940,44-45,15.0,15.0,0.0,305,221,84,119,0.7058823529411765,1.0
1998,39960,44-45,11.0,13.0,-2.0,368,236,132,223,0.5919282511210763,1.1818181818181819
1998,39980,44-45,26.0,27.0,-1.0,746,489,257,269,0.9553903345724907,1.0384615384615385
1998,40060,44-45,393.0,358.0,35.0,8722,9112,-390,2589,-0.15063731170336037,0.910941475826972
1998,40080,44-45,47.0,27.0,20.0,939,830,109,350,0.31142857142857144,0.574468085106383
1998,40090,44-45,54.0,43.0,11.0,736,638,98,464,0.21120689655172414,0.7962962962962963
1998,40100,44-45,10.0,13.0,-3.0,172,162,10,111,0.09009009009009009,1.3
1998,40140,44-45,842.0,676.0,166.0,16657,13578,3079,5166,0.5960123886953155,0.8028503562945368
1998,40180,44-45,15.0,17.0,-2.0,310,190,120,174,0.6896551724137931,1.1333333333333333
1998,40220,44-45,107.0,114.0,-7.0,2563,2994,-431,1016,-0.4242125984251969,1.0654205607476634
1998,40260,44-45,20.0,26.0,-6.0,346,695,-349,284,-1.2288732394366197,1.3
1998,40300,44-45,6.0,16.0,-10.0,146,185,-39,115,-0.3391304347826087,2.6666666666666665
1998,40340,44-45,65.0,56.0,9.0,1640,1095,545,699,0.7796852646638054,0.8615384615384616
1998,40380,44-45,287.0,240.0,47.0,6102,7164,-1062,2380,-0.446218487394958,0.8362369337979094
1998,40420,44-45,92.0,103.0,-11.0,2432,2547,-115,844,-0.1362559241706161,1.1195652173913044
1998,40460,44-45,15.0,22.0,-7.0,325,323,2,197,0.01015228426395939,1.4666666666666666
1998,40540,44-45,12.0,17.0,-5.0,221,248,-27,175,-0.15428571428571428,1.4166666666666667
1998,40580,44-45,58.0,69.0,-11.0,1091,1454,-363,546,-0.6648351648351648,1.1896551724137931
1998,40620,44-45,16.0,12.0,4.0,282,270,12,184,0.06521739130434782,0.75
1998,40660,44-45,33.0,40.0,-7.0,611,547,64,339,0.1887905604719764,1.2121212121212122
1998,40700,44-45,40.0,46.0,-6.0,682,590,92,371,0.24797843665768193,1.15
1998,40740,44-45,19.0,17.0,2.0,357,286,71,217,0.3271889400921659,0.8947368421052632
1998,40760,44-45,20.0,22.0,-2.0,162,192,-30,122,-0.2459016393442623,1.1
1998,40770,44-45,11.0,15.0,-4.0,65,189,-124,110,-1.1272727272727272,1.3636363636363635
1998,40780,44-45,36.0,42.0,-6.0,785,512,273,316,0.8639240506329114,1.1666666666666667
1998,40820,44-45,22.0,17.0,5.0,370,420,-50,148,-0.33783783783783783,0.7727272727272727
1998,40860,44-45,40.0,48.0,-8.0,762,494,268,415,0.6457831325301204,1.2
1998,40900,44-45,528.0,447.0,81.0,12320,9127,3193,3622,0.8815571507454445,0.8465909090909091
1998,40940,44-45,6.0,6.0,0.0,103,96,7,95,0.07368421052631578,1.0
1998,40980,44-45,75.0,84.0,-9.0,1852,1530,322,830,0.38795180722891565,1.12
1998,41060,44-45,69.0,41.0,28.0,1618,1032,586,689,0.8505079825834543,0.5942028985507246
1998,41100,44-45,47.0,38.0,9.0,837,637,200,341,0.5865102639296188,0.8085106382978723
1998,41140,44-45,38.0,43.0,-5.0,828,758,70,410,0.17073170731707318,1.131578947368421
1998,41180,44-45,829.0,836.0,-7.0,21392,17048,4344,6233,0.696935665008824,1.008443908323281
1998,41260,44-45,10.0,15.0,-5.0,132,264,-132,128,-1.03125,1.5
1998,41400,44-45,32.0,37.0,-5.0,468,511,-43,375,-0.11466666666666667,1.15625
1998,41420,44-45,99.0,114.0,-15.0,2305,2014,291,919,0.31664853101196955,1.1515151515151516
1998,41460,44-45,23.0,25.0,-2.0,443,465,-22,279,-0.07885304659498207,1.0869565217391304
1998,41500,44-45,142.0,123.0,19.0,2836,2429,407,1184,0.34375,0.8661971830985915
1998,41540,44-45,46.0,46.0,0.0,814,1089,-275,437,-0.6292906178489702,1.0
1998,41620,44-45,286.0,282.0,4.0,8049,8153,-104,2059,-0.0505099562894609,0.986013986013986
1998,41660,44-45,41.0,43.0,-2.0,706,889,-183,364,-0.5027472527472527,1.048780487804878
1998,41700,44-45,551.0,501.0,50.0,15150,10268,4882,3220,1.5161490683229815,0.9092558983666061
1998,41740,44-45,934.0,880.0,54.0,18579,15401,3178,5720,0.5555944055944056,0.9421841541755889
1998,41760,44-45,21.0,14.0,7.0,334,220,114,169,0.6745562130177515,0.6666666666666666
1998,41780,44-45,32.0,52.0,-20.0,784,679,105,403,0.26054590570719605,1.625
1998,41820,44-45,19.0,27.0,-8.0,510,337,173,222,0.7792792792792793,1.4210526315789473
1998,41860,44-45,1288.0,1264.0,24.0,28845,22690,6155,9548,0.644637620444072,0.9813664596273292
1998,41940,44-45,494.0,462.0,32.0,13411,10288,3123,3527,0.8854550609583215,0.9352226720647773
1998,42020,44-45,110.0,103.0,7.0,2126,1501,625,898,0.6959910913140311,0.9363636363636364
1998,42100,44-45,88.0,77.0,11.0,1784,1190,594,787,0.7547649301143583,0.875
1998,42140,44-45,84.0,70.0,14.0,1508,1012,496,710,0.6985915492957746,0.8333333333333334
1998,42200,44-45,133.0,139.0,-6.0,2986,2171,815,1260,0.6468253968253969,1.0451127819548873
1998,42220,44-45,164.0,155.0,9.0,3507,2595,912,1437,0.6346555323590815,0.9451219512195121
1998,42300,44-45,12.0,10.0,2.0,225,194,31,149,0.2080536912751678,0.8333333333333334
1998,42340,44-45,125.0,108.0,17.0,2119,2354,-235,1014,-0.23175542406311636,0.864
1998,42380,44-45,17.0,18.0,-1.0,346,497,-151,236,-0.6398305084745762,1.0588235294117647
1998,42420,44-45,13.0,15.0,-2.0,193,321,-128,210,-0.6095238095238096,1.1538461538461537
1998,42460,44-45,10.0,20.0,-10.0,182,193,-11,187,-0.058823529411764705,2.0
1998,42540,44-45,187.0,163.0,24.0,4159,4845,-686,1778,-0.3858267716535433,0.8716577540106952
1998,42580,44-45,86.0,77.0,9.0,1272,1010,262,762,0.3438320209973753,0.8953488372093024
1998,42620,44-45,34.0,24.0,10.0,484,282,202,284,0.7112676056338029,0.7058823529411765
1998,42660,44-45,1200.0,1033.0,167.0,25992,18714,7278,7250,1.0038620689655173,0.8608333333333333
1998,42680,44-45,73.0,76.0,-3.0,1622,1090,532,541,0.9833641404805915,1.0410958904109588
1998,42700,44-45,29.0,39.0,-10.0,494,447,47,279,0.16845878136200718,1.3448275862068966
1998,42740,44-45,9.0,12.0,-3.0,258,184,74,172,0.43023255813953487,1.3333333333333333
1998,42780,44-45,20.0,18.0,2.0,411,293,118,171,0.6900584795321637,0.9
1998,42820,44-45,21.0,16.0,5.0,306,303,3,202,0.01485148514851485,0.7619047619047619
1998,42860,44-45,25.0,19.0,6.0,405,316,89,240,0.37083333333333335,0.76
1998,42900,44-45,21.0,7.0,14.0,314,230,84,158,0.5316455696202531,0.3333333333333333
1998,42940,44-45,71.0,65.0,6.0,936,758,178,521,0.3416506717850288,0.9154929577464789
1998,42980,44-45,19.0,17.0,2.0,257,239,18,201,0.08955223880597014,0.8947368421052632
1998,43020,44-45,10.0,12.0,-2.0,188,244,-56,151,-0.3708609271523179,1.2
1998,43060,44-45,21.0,20.0,1.0,435,263,172,242,0.7107438016528925,0.9523809523809523
1998,43100,44-45,25.0,21.0,4.0,638,571,67,312,0.21474358974358973,0.84
1998,43140,44-45,38.0,29.0,9.0,752,530,222,354,0.6271186440677966,0.7631578947368421
1998,43180,44-45,10.0,18.0,-8.0,139,159,-20,127,-0.15748031496062992,1.8
1998,43220,44-45,23.0,20.0,3.0,193,390,-197,133,-1.481203007518797,0.8695652173913043
1998,43260,44-45,19.0,14.0,5.0,220,280,-60,155,-0.3870967741935484,0.7368421052631579
1998,43300,44-45,37.0,44.0,-7.0,911,737,174,371,0.46900269541778977,1.1891891891891893
1998,43320,44-45,24.0,28.0,-4.0,452,527,-75,223,-0.336322869955157,1.1666666666666667
1998,43340,44-45,139.0,138.0,1.0,3693,3065,628,1039,0.6044273339749759,0.9928057553956835
1998,43380,44-45,9.0,12.0,-3.0,176,282,-106,149,-0.7114093959731543,1.3333333333333333
1998,43420,44-45,34.0,34.0,0.0,582,531,51,320,0.159375,1.0
1998,43460,44-45,21.0,26.0,-5.0,340,262,78,259,0.30115830115830117,1.2380952380952381
1998,43500,44-45,6.0,7.0,-1.0,132,119,13,107,0.12149532710280374,1.1666666666666667
1998,43580,44-45,51.0,53.0,-2.0,1370,1079,291,522,0.5574712643678161,1.0392156862745099
1998,43620,44-45,74.0,88.0,-14.0,1825,1364,461,783,0.5887611749680716,1.1891891891891893
1998,43640,44-45,71.0,72.0,-1.0,1856,1172,684,575,1.1895652173913043,1.0140845070422535
1998,43660,44-45,4.0,11.0,-7.0,71,90,-19,65,-0.2923076923076923,2.75
1998,43700,44-45,28.0,30.0,-2.0,517,479,38,292,0.13013698630136986,1.0714285714285714
1998,43740,44-45,18.0,28.0,-10.0,382,442,-60,314,-0.1910828025477707,1.5555555555555556
1998,43760,44-45,16.0,26.0,-10.0,372,311,61,195,0.3128205128205128,1.625
1998,43780,44-45,115.0,109.0,6.0,2401,1697,704,913,0.7710843373493976,0.9478260869565217
1998,43890,44-45,9.0,8.0,1.0,137,137,0,130,0.0,0.8888888888888888
1998,43900,44-45,104.0,124.0,-20.0,2562,2307,255,901,0.2830188679245283,1.1923076923076923
1998,43940,44-45,15.0,8.0,7.0,109,155,-46,132,-0.3484848484848485,0.5333333333333333
1998,43980,44-45,11.0,7.0,4.0,271,108,163,134,1.2164179104477613,0.6363636363636364
1998,44020,44-45,14.0,10.0,4.0,145,164,-19,117,-0.1623931623931624,0.7142857142857143
1998,44060,44-45,194.0,139.0,55.0,4321,2839,1482,1351,1.0969652109548482,0.7164948453608248
1998,44100,44-45,64.0,76.0,-12.0,1938,1547,391,662,0.5906344410876133,1.1875
1998,44140,44-45,129.0,130.0,-1.0,2984,3019,-35,1280,-0.02734375,1.0077519379844961
1998,44180,44-45,157.0,156.0,1.0,3687,2373,1314,1304,1.0076687116564418,0.9936305732484076
1998,44220,44-45,32.0,40.0,-8.0,1030,1058,-28,406,-0.06896551724137931,1.25
1998,44260,44-45,12.0,11.0,1.0,488,401,87,181,0.48066298342541436,0.9166666666666666
1998,44300,44-45,37.0,36.0,1.0,811,958,-147,449,-0.3273942093541203,0.972972972972973
1998,44340,44-45,51.0,33.0,18.0,423,656,-233,265,-0.879245283018868,0.6470588235294118
1998,44420,44-45,56.0,39.0,17.0,756,849,-93,398,-0.23366834170854273,0.6964285714285714
1998,44460,44-45,25.0,27.0,-2.0,271,245,26,206,0.1262135922330097,1.08
1998,44500,44-45,9.0,21.0,-12.0,329,261,68,133,0.5112781954887218,2.3333333333333335
1998,44540,44-45,9.0,8.0,1.0,148,119,29,108,0.26851851851851855,0.8888888888888888
1998,44580,44-45,17.0,14.0,3.0,535,284,251,212,1.1839622641509433,0.8235294117647058
1998,44620,44-45,23.0,19.0,4.0,444,310,134,227,0.5903083700440529,0.8260869565217391
1998,44660,44-45,17.0,26.0,-9.0,395,480,-85,242,-0.3512396694214876,1.5294117647058822
1998,44700,44-45,135.0,153.0,-18.0,3464,2608,856,1174,0.7291311754684838,1.1333333333333333
1998,44740,44-45,5.0,9.0,-4.0,104,165,-61,105,-0.580952380952381,1.8
1998,44780,44-45,19.0,26.0,-7.0,294,322,-28,197,-0.14213197969543148,1.368421052631579
1998,44860,44-45,16.0,14.0,2.0,203,179,24,137,0.17518248175182483,0.875
1998,44900,44-45,9.0,8.0,1.0,148,185,-37,68,-0.5441176470588235,0.8888888888888888
